"","X","ccode","isocode","ctry_name","year","gdp_grth","urban","l_pop","polity2","event","Africa","Asia","Europe","Latin_America","PHYSINT","ELECSD","LABENV","milex","milper","tpop","VIOLENCE","lagVIOLENCE","dummyevent","lagdummy","ProtestHistory","milexpc","lmilexpc"
"2864",2864,360,"ROM","Romania",1986,2.4007699,0.50860001,16.943279,-8,0,0,0,1,0,3,1,1,58.1431012575034,238,22823,5,5,0,0,NA,0.00254756610688794,-5.97261684349341
"2865",2865,360,"ROM","Romania",1987,0.80077952,0.51720001,16.948389,-8,0,0,0,1,0,4,0,0,51.5693112467306,248,22940,4,5,0,0,NA,0.00224800833682348,-6.0977106384062
"2866",2866,360,"ROM","Romania",1988,-0.4991442,0.52580002,16.95335,-8,0,0,0,1,0,6,0,1,35.0915242474191,220,23054,2,4,0,0,NA,0.0015221447144712,-6.48763494228129
"2867",2867,360,"ROM","Romania",1989,-5.7997012,0.53439999,16.95759,-2,0,0,0,1,0,5,0,1,85.5217691776088,207,23152,3,2,0,0,0,0.00369392575922637,-5.60106549507181
"2868",2868,360,"ROM","Romania",1990,-5.5999999,0.54299999,16.959961,5,2,0,0,1,0,4,1,5,67.6520015512561,126,23207,4,3,1,0,1,0.00291515497700074,-5.83783229524103
"2869",2869,360,"ROM","Romania",1991,-12.9,0.54419998,16.959021,5,3,0,0,1,0,5,2,7,49.601035152038,201,23185,3,4,1,1,1,0.00213935885926409,-6.14724909331169
"2870",2870,360,"ROM","Romania",1992,-8.8404093,0.54540001,16.94179,5,3,0,0,1,0,6,1,4,74.5973934793102,172,22789,2,3,1,1,1,0.00327339477288649,-5.7219276757391
"2871",2871,360,"ROM","Romania",1993,1.5113291,0.5466,16.9403,5,6,0,0,1,0,7,2,6,36.6512854317732,200,22755,1,2,1,1,1,0.0016106915153493,-6.4310916795606
"2872",2872,360,"ROM","Romania",1994,3.9702311,0.54779999,16.93924,5,2,0,0,1,0,6,1,5,32.0707403985746,200,22731,2,1,1,1,1,0.00141088119302163,-6.56354081020817
"2873",2873,360,"ROM","Romania",1995,7.159904,0.54900002,16.93704,5,2,0,0,1,0,6,1,6,38.4462766191967,200,22681,2,2,1,1,1,0.0016950873691282,-6.38002099426975
"2874",2874,360,"ROM","Romania",1996,4.0089021,0.5484,16.933821,8,1,0,0,1,0,7,2,6,33.7048832271762,200,22608,1,2,1,1,1,0.00149083878393384,-6.50841637517983
"2875",2875,360,"ROM","Romania",1997,-6.102777,0.54779999,16.931419,8,0,0,0,1,0,6,1,5,35.1429204520275,200,22565,2,1,0,1,1,0.00155740839583547,-6.46473212390522
"2876",2876,360,"ROM","Romania",1998,-4.789062,0.54720001,16.929159,8,1,0,0,1,0,7,2,6,40.2687550057845,200,22474,1,2,1,0,1,0.00179179296101203,-6.32453850625363
"2877",2877,360,"ROM","Romania",1999,-1.2,0.5466,16.92716,8,2,0,0,1,0,6,2,5,27.0957950183019,170,22402,2,1,1,1,1,0.00120952571280698,-6.71752696910173
"2878",2878,360,"ROM","Romania",2000,2.0999999,0.54599998,16.926491,8,0,0,0,1,0,5,1,6,42.1014914677297,207,22327,3,2,0,1,1,0.0018856761529865,-6.27346882055069
"2879",2879,360,"ROM","Romania",2001,5.6999998,0.54419998,16.912531,8,0,0,0,1,0,6,2,6,43.2434844698322,103,22408,2,3,0,0,1,0.00192982347687577,-6.25032674300699
"2880",2880,360,"ROM","Romania",2002,5.0999999,0.54240002,16.89756,8,0,0,0,1,0,6,2,5,47.4606741573034,99,22250,2,2,0,0,1,0.00213306400706981,-6.15019583194043
"2881",2881,360,"ROM","Romania",2003,5.1999998,0.54060001,16.89476,8,1,0,0,1,0,6,2,5,59.1388163228538,104,22202,2,2,1,0,1,0.00266367067484253,-5.92805015450025
"2882",2882,360,"ROM","Romania",2004,8.3999968,0.53880001,16.89213,9,0,0,0,1,0,5,1,4,69.0495532087734,101,22158,3,2,0,1,1,0.00311623581590276,-5.77112947479262
"2883",2883,360,"ROM","Romania",2005,4.0999999,0.53700001,16.88979,NA,1,0,0,1,0,6,1,4,89.3592004703116,97,22113,2,3,1,0,1,0.0040410256622942,-5.51125674242485
"2884",2884,360,"ROM","Romania",2006,NA,NA,NA,NA,0,0,0,1,0,5,1,4,102.37933378654,97,22065,3,2,0,1,1,0.00463989729374755,-5.37306304795715
"2885",2885,364,"RUS","Russian Federation",1979,NA,0.69220001,18.74296,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2886",2886,365,"RUS","Russian Federation",1980,NA,0.69800003,18.750059,NA,0,0,0,1,0,NA,NA,NA,757.107772973136,3900,265484,NA,NA,0,NA,NA,0.00285180189003155,-5.85980424236609
"2887",2887,365,"RUS","Russian Federation",1981,NA,0.70239998,18.756729,NA,0,0,0,1,0,1,0,0,825.791601587313,3900,267622,7,NA,0,0,NA,0.00308566411426308,-5.78098837274611
"2888",2888,365,"RUS","Russian Federation",1982,NA,0.7068,18.76301,NA,0,0,0,1,0,3,0,0,878.099747685262,3900,269901,5,7,0,0,NA,0.00325341420626549,-5.72805030905097
"2889",2889,365,"RUS","Russian Federation",1983,NA,0.71120003,18.768999,NA,0,0,0,1,0,4,0,0,917.875815073724,3900,272368,4,5,0,0,NA,0.00336998404758901,-5.69284726828218
"2890",2890,365,"RUS","Russian Federation",1984,NA,0.71559998,18.776569,NA,0,0,0,1,0,1,0,0,960.440056171191,3900,274874,7,4,0,0,NA,0.00349411023294743,-5.65667651855574
"2891",2891,365,"RUS","Russian Federation",1985,NA,0.72,18.78434,NA,0,0,0,1,0,4,0,0,991.584154845782,3900,277334,4,7,0,0,NA,0.00357541504051354,-5.63367401432616
"2892",2892,365,"RUS","Russian Federation",1986,NA,0.72279999,18.79151,NA,0,0,0,1,0,4,0,0,1027.08416661905,3900,280016,4,4,0,0,NA,0.00366794814088856,-5.60812286294071
"2893",2893,365,"RUS","Russian Federation",1987,NA,0.72559998,18.798491,NA,0,0,0,1,0,1,0,0,1071.31492415939,3900,282830,7,4,0,0,NA,0.00378784048424633,-5.57595921535641
"2894",2894,365,"RUS","Russian Federation",1988,NA,0.72839996,18.80497,NA,0,0,0,1,0,5,0,1,1113.80111345075,3900,285419,3,7,0,0,NA,0.0039023369623282,-5.54617968419802
"2895",2895,365,"RUS","Russian Federation",1989,NA,0.73120003,18.810841,NA,0,0,0,1,0,3,0,2,415.255710461357,3700,287630,5,3,0,0,NA,0.00144371487835538,-6.54053571067033
"2896",2896,365,"RUS","Russian Federation",1990,-2.9999959,0.73400002,18.81469,NA,0,0,0,1,0,6,1,2,457.767004094631,3400,281344,2,5,0,0,0,0.00162707221086866,-6.42097306889751
"2897",2897,365,"RUS","Russian Federation",1991,-5.0469389,0.73400002,18.816931,NA,0,0,0,1,0,2,1,1,901.885392424702,3000,148245,6,2,0,0,0,0.00608374914786133,-5.10213413688462
"2898",2898,365,"RUS","Russian Federation",1992,-14.53107,0.73400002,18.817369,6,0,0,0,1,0,3,2,3,318.387162025487,1900,148310,5,6,0,0,0,0.00214676799963244,-6.14379182385038
"2899",2899,365,"RUS","Russian Federation",1993,-8.66854,0.73400002,18.816231,4,2,0,0,1,0,4,1,3,196.562850161327,1500,148146,4,5,1,0,1,0.00132681847745688,-6.62497132465666
"2900",2900,365,"RUS","Russian Federation",1994,-12.56976,0.73400002,18.814989,4,3,0,0,1,0,5,1,4,653.472372404844,1400,147968,3,4,1,1,1,0.00441630874516682,-5.42245105733199
"2901",2901,365,"RUS","Russian Federation",1995,-4.143528,0.73400002,18.813669,4,4,0,0,1,0,1,1,4,554.901403494525,1400,147774,7,3,1,1,1,0.00375506789756334,-5.58464891202183
"2902",2902,365,"RUS","Russian Federation",1996,-3.5999999,0.73400002,18.810961,4,4,0,0,1,0,3,2,4,500.815627559412,1300,147739,5,7,1,1,1,0.00338986745246287,-5.68696445792266
"2903",2903,365,"RUS","Russian Federation",1997,1.4,0.73400002,18.80801,4,7,0,0,1,0,3,1,4,435.06339009551,1300,147105,5,5,1,1,1,0.00295750239689684,-5.82341015166512
"2904",2904,365,"RUS","Russian Federation",1998,-5.3000002,0.73400002,18.80526,4,5,0,0,1,0,3,2,4,387.339419672531,1000,147434,5,5,1,1,1,0.00262720552703265,-5.94183453493529
"2905",2905,365,"RUS","Russian Federation",1999,6.4000001,0.73400002,18.801229,4,0,0,0,1,0,3,2,3,385.880051088345,900,147196,5,5,0,1,1,0.00262153897584408,-5.94399373829792
"2906",2906,365,"RUS","Russian Federation",2000,10,0.73400002,18.801189,7,0,0,0,1,0,2,2,3,353.900390651585,1004,146934,6,5,0,0,1,0.00240856704814124,-6.02872329414934
"2907",2907,365,"RUS","Russian Federation",2001,5.0919838,0.7332,18.798771,7,1,0,0,1,0,1,2,4,436.263495369102,977,145976,7,6,1,0,1,0.00298859740895148,-5.81295109563471
"2908",2908,365,"RUS","Russian Federation",2002,4.707984,0.73239998,18.79431,7,0,0,0,1,0,4,2,3,349.090509273576,988,145521,4,7,0,1,1,0.00239890125324576,-6.03274445760336
"2909",2909,365,"RUS","Russian Federation",2003,7.3000002,0.73160004,18.78948,7,0,0,0,1,0,2,1,2,450.02760905577,961,144880,6,4,0,0,1,0.00310620933914806,-5.77435215821771
"2910",2910,365,"RUS","Russian Federation",2004,7.1999998,0.73080002,18.784281,7,0,0,0,1,0,1,1,1,426.103886206013,999,144331,7,6,0,0,1,0.00295226864780271,-5.82518137103143
"2911",2911,365,"RUS","Russian Federation",2005,6.4000001,0.73,18.77915,NA,0,0,0,1,0,2,1,1,130.394002765175,1037,143933,6,7,0,0,1,0.000905935419710389,-7.00654253513474
"2912",2912,365,"RUS","Russian Federation",2006,NA,NA,NA,NA,0,0,0,1,0,2,1,1,171.01207250461,1027,143715,6,6,0,0,1,0.0011899389242919,-6.73385329730028
"2913",2913,517,"RWA","Rwanda",1979,11.86991,0.045599999,15.43144,-7,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2914",2914,517,"RWA","Rwanda",1980,8.9516125,0.046999998,15.46359,-7,0,1,0,0,0,NA,NA,NA,4.28089887640449,5,5162,NA,NA,0,0,NA,0.000829310127160886,-7.094916374884
"2915",2915,517,"RWA","Rwanda",1981,5.4362001,0.047800002,15.49346,-7,0,1,0,0,0,8,1,3,5.059592751728,5,5353,0,NA,0,0,NA,0.000945188259243042,-6.96412643418123
"2916",2916,517,"RWA","Rwanda",1982,1.810846,0.048600001,15.52109,-7,0,1,0,0,0,7,0,2,5.06827598630877,5,5551,1,0,0,0,NA,0.000913038368998158,-6.99873265306268
"2917",2917,517,"RWA","Rwanda",1983,5.98035,0.049400001,15.5491,-7,0,1,0,0,0,7,0,2,5.03856175091193,5,5757,1,1,0,0,NA,0.000875206140509281,-7.04105111019996
"2918",2918,517,"RWA","Rwanda",1984,-4.2407732,0.0502,15.58079,-7,0,1,0,0,0,8,0,2,5.17551369863014,5,5840,0,1,0,0,NA,0.000886218099080503,-7.02854747616155
"2919",2919,517,"RWA","Rwanda",1985,4.4027481,0.050999999,15.61735,-7,0,1,0,0,0,6,0,2,5.12227362855254,5,6052,2,0,0,0,NA,0.000846377004056931,-7.07454566634921
"2920",2920,517,"RWA","Rwanda",1986,5.472137,0.051599998,15.66201,-7,0,1,0,0,0,5,0,0,5.40709646760653,5,6313,3,2,0,0,NA,0.000856501895708304,-7.06265402688287
"2921",2921,517,"RWA","Rwanda",1987,-0.0240361,0.052199998,15.71154,-7,0,1,0,0,0,6,0,2,5.69742813918306,5,6610,2,3,0,0,NA,0.000861940716971718,-7.05632406348032
"2922",2922,517,"RWA","Rwanda",1988,4.4988251,0.052800002,15.75471,-7,0,1,0,0,0,7,0,2,5.32955041466608,5,6873,1,2,0,0,NA,0.000775432913526275,-7.16208908647035
"2923",2923,517,"RWA","Rwanda",1989,-0.036534298,0.053400002,15.77834,-7,0,1,0,0,0,6,0,1,5.28043385186242,6,7007,2,1,0,0,0,0.000753594099024179,-7.19065666511471
"2924",2924,517,"RWA","Rwanda",1990,-2.399291,0.054000001,15.77505,-7,0,1,0,0,0,3,0,2,5.22267093719538,6,7181,5,2,0,0,0,0.000727290201531176,-7.22618498328395
"2925",2925,517,"RWA","Rwanda",1991,-2.51438,0.0598,15.73806,-7,0,1,0,0,0,1,0,4,17.599700149925,30,6670,7,5,0,0,0,0.00263863570463644,-5.93749327394677
"2926",2926,517,"RWA","Rwanda",1992,5.872725,0.065599999,15.67045,-7,0,1,0,0,0,2,0,4,18.1435483870968,30,6200,6,7,0,0,0,0.00292637877211238,-5.83398953427949
"2927",2927,517,"RWA","Rwanda",1993,-8.1086922,0.071399999,15.58906,-6,0,1,0,0,0,1,1,4,18.4924269108841,30,5678,7,6,0,0,0,0.00325685574337515,-5.72699304492617
"2928",2928,517,"RWA","Rwanda",1994,-50.24807,0.077199998,15.52575,-6,0,1,0,0,0,0,0,4,20.5815709969789,30,5296,8,7,0,0,0,0.00388624830003377,-5.55031103402241
"2929",2929,517,"RWA","Rwanda",1995,35.224079,0.083000002,15.50912,-6,0,1,0,0,0,0,0,4,17.3611111111111,30,5184,8,8,0,0,0,0.00334897976680384,-5.69909952675182
"2930",2930,517,"RWA","Rwanda",1996,12.7457,0.093999996,15.55137,-6,0,1,0,0,0,1,1,4,17.9729479340374,55,5397,7,8,0,0,0,0.00333017378803732,-5.70473078775177
"2931",2931,517,"RWA","Rwanda",1997,13.84975,0.105,15.63683,-6,0,1,0,0,0,0,0,5,17.5080741118477,40,5883,8,7,0,0,0,0.00297604523403836,-5.81715996251714
"2932",2932,517,"RWA","Rwanda",1998,8.8586693,0.116,15.73898,-6,0,1,0,0,0,2,0,4,21.8049666868564,40,6604,6,8,0,0,0,0.0033017817514925,-5.7132930315219
"2933",2933,517,"RWA","Rwanda",1999,7.5810971,0.127,15.83041,-6,0,1,0,0,0,3,0,2,18.6592950932965,40,7235,5,6,0,0,0,0.00257903180280532,-5.9603412207106
"2934",2934,517,"RWA","Rwanda",2000,5.9729519,0.138,15.89801,-4,0,1,0,0,0,2,0,4,12.6729600413811,70,7733,6,5,0,0,0,0.00163881547153512,-6.41378157156536
"2935",2935,517,"RWA","Rwanda",2001,6.7198339,0.149,15.94172,-4,0,1,0,0,0,3,0,2,12.6614987080103,70,7740,5,6,0,0,0,0.00163585254625457,-6.41559117551484
"2936",2936,517,"RWA","Rwanda",2002,9.3834066,0.16,15.96889,-4,0,1,0,0,0,3,0,2,7.00934579439252,70,8988,5,5,0,0,0,0.000779856007386796,-7.15640126123677
"2937",2937,517,"RWA","Rwanda",2003,0.94823653,0.171,15.98544,-3,0,1,0,0,0,2,1,1,7.56081525312295,51,9126,6,5,0,0,0,0.00082849169988198,-7.0959037393953
"2938",2938,517,"RWA","Rwanda",2004,3.95033,0.18200001,15.99958,-3,0,1,0,0,0,2,1,1,4.86276204884374,51,9254,6,6,0,0,0,0.000525476772081667,-7.55120457018143
"2939",2939,517,"RWA","Rwanda",2005,5.9874182,0.19299999,16.016911,NA,0,1,0,0,0,4,1,2,5.93912397921307,51,9429,4,6,0,0,0,0.000629878457865422,-7.36998368121407
"2940",2940,517,"RWA","Rwanda",2006,NA,NA,NA,NA,0,1,0,0,0,4,1,4,7.45264465376255,51,9661,4,4,0,0,0,0.000771415449100771,-7.16728348503683
"2941",2941,670,"SAU","Saudi Arabia",1979,9.8255672,0.64379997,16.018579,-10,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2942",2942,670,"SAU","Saudi Arabia",1980,6.5192189,0.65900002,16.07773,-10,0,0,1,0,0,NA,NA,NA,2005.53206997085,79,9604,NA,NA,0,0,NA,0.208822581213124,-1.56627028124875
"2943",2943,670,"SAU","Saudi Arabia",1981,4.690927,0.67239998,16.137621,-10,0,0,1,0,0,NA,NA,NA,2400.95208107842,79,10163,NA,NA,0,0,NA,0.236244423996696,-1.44288831501721
"2944",2944,670,"SAU","Saudi Arabia",1982,-11.09816,0.68580002,16.197491,-10,0,0,1,0,0,4,0,0,2518.5674267101,80,10745,4,NA,0,0,NA,0.234394362653336,-1.45075027168224
"2945",2945,670,"SAU","Saudi Arabia",1983,-8.2165613,0.69919998,16.256769,-10,0,0,1,0,0,4,0,2,1931.0543516561,80,11352,4,4,0,0,NA,0.170106972485562,-1.77132778991152
"2946",2946,670,"SAU","Saudi Arabia",1984,-3.088326,0.71260002,16.314859,-10,0,0,1,0,0,4,0,2,1891.57871026946,80,11987,4,4,0,0,NA,0.157802511910358,-1.84641095238047
"2947",2947,670,"SAU","Saudi Arabia",1985,-4.3241682,0.72599998,16.37122,-10,0,0,1,0,0,4,0,3,1398.76670092497,80,12649,4,4,0,0,NA,0.110583184514584,-2.20198724019994
"2948",2948,670,"SAU","Saudi Arabia",1986,5.0903001,0.73400002,16.426161,-10,0,0,1,0,0,4,0,3,1296.1714242901,80,13347,4,4,0,0,NA,0.0971133156731927,-2.3318767794803
"2949",2949,670,"SAU","Saudi Arabia",1987,-3.983788,0.74199997,16.479259,-10,0,0,1,0,0,4,0,2,1193.06494269762,80,13612,4,4,0,0,NA,0.0876480269392903,-2.43442617854379
"2950",2950,670,"SAU","Saudi Arabia",1988,8.2240076,0.75,16.5289,-10,0,0,1,0,0,5,0,3,968.179223744292,84,14016,3,4,0,0,NA,0.0690767140228519,-2.67253759454129
"2951",2951,670,"SAU","Saudi Arabia",1989,0.062467899,0.75800003,16.573259,-10,0,0,1,0,0,3,0,0,1017.66539660547,82,14435,5,3,0,0,0,0.0704998542851038,-2.65214463604401
"2952",2952,670,"SAU","Saudi Arabia",1990,8.3285065,0.76599998,16.61153,-10,0,0,1,0,0,4,0,1,1560.18829858776,146,14870,4,5,0,0,0,0.104921876165956,-2.25453924227186
"2953",2953,670,"SAU","Saudi Arabia",1991,9.1037865,0.77019997,16.64356,-10,0,0,1,0,0,5,0,0,2145.66334239952,191,16545,3,4,0,0,0,0.129686512082171,-2.04263518626578
"2954",2954,670,"SAU","Saudi Arabia",1992,4.628552,0.77440002,16.645679,-10,0,0,1,0,0,4,0,0,854.16175430323,172,16964,4,3,0,0,0,0.0503514356462645,-2.9887281468921
"2955",2955,670,"SAU","Saudi Arabia",1993,0.026066201,0.77860001,16.6779,-10,0,0,1,0,0,4,0,1,1009.56772334294,172,17350,4,4,0,0,0,0.0581883414030513,-2.84407026384658
"2956",2956,670,"SAU","Saudi Arabia",1994,0.66555732,0.78279999,16.70726,-10,0,0,1,0,0,4,0,0,819.251336898396,164,17765,4,4,0,0,0,0.0461160335996845,-3.07659458902109
"2957",2957,670,"SAU","Saudi Arabia",1995,0.2009134,0.78699997,16.733749,-10,0,0,1,0,0,4,0,0,941.988496302383,175,18255,4,4,0,0,0,0.0516016705725764,-2.96420123158117
"2958",2958,670,"SAU","Saudi Arabia",1996,3.3838201,0.78919998,16.75881,-10,0,0,1,0,0,3,0,0,941.282650244213,180,18836,5,4,0,0,0,0.0499725339904551,-2.9962817446765
"2959",2959,670,"SAU","Saudi Arabia",1997,2.5926621,0.79139999,16.78307,-10,0,0,1,0,0,4,0,0,931.107007284293,180,19494,4,5,0,0,0,0.0477637738424281,-3.0414877962182
"2960",2960,670,"SAU","Saudi Arabia",1998,2.8345649,0.79360001,16.806789,-10,0,0,1,0,0,5,0,0,1055.59684852089,190,20181,3,4,0,0,0,0.0523064688826563,-2.95063522755509
"2961",2961,670,"SAU","Saudi Arabia",1999,-0.74851048,0.79580002,16.821091,-10,0,0,1,0,0,5,0,1,1046.74864826068,190,20899,3,3,0,0,0,0.0500860638432787,-2.9940124763877
"2962",2962,670,"SAU","Saudi Arabia",2000,4.864573,0.79800003,16.84374,-10,0,0,1,0,0,5,0,1,1020.50261489332,202,21607,3,3,0,0,0,0.0472301853516602,-3.05272207063421
"2963",2963,670,"SAU","Saudi Arabia",2001,0.5474388,0.80040001,16.86586,-10,0,0,1,0,0,5,0,1,1156.68049001382,201,20979,3,3,0,0,0,0.0551351584924841,-2.89796768115
"2964",2964,670,"SAU","Saudi Arabia",2002,0.1280515,0.80279999,16.887699,-10,0,0,1,0,0,5,0,1,847.743413516609,200,21825,3,3,0,0,0,0.0388427680878172,-3.2482333691022
"2965",2965,670,"SAU","Saudi Arabia",2003,7.65908,0.80519997,16.909019,-10,0,0,1,0,0,5,0,0,820.36583231227,200,22852,3,3,0,0,0,0.0358990824572147,-3.32704354210938
"2966",2966,670,"SAU","Saudi Arabia",2004,5.2669172,0.80760002,16.93033,-10,0,0,1,0,0,4,0,0,877.134107974328,200,23839,4,3,0,0,0,0.0367940814620717,-3.30241827657676
"2967",2967,670,"SAU","Saudi Arabia",2005,6.555243,0.81,16.956169,NA,0,0,1,0,0,5,0,0,1027.62251923856,200,24690,3,4,0,0,0,0.0416210011842267,-3.17915040294253
"2968",2968,670,"SAU","Saudi Arabia",2006,NA,NA,NA,NA,0,0,1,0,0,4,0,0,1164.31499290557,200,25372,4,3,0,0,0,0.0458897600861408,-3.08151327860953
"2969",2969,625,"SDN","Sudan",1979,-5.0185952,0.19780001,16.77726,-7,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2970",2970,625,"SDN","Sudan",1980,1.524305,0.2,16.80974,-7,0,1,0,0,0,NA,NA,NA,11.6486269471656,65,18681,NA,NA,0,0,NA,0.000623554785459321,-7.38007392908712
"2971",2971,625,"SDN","Sudan",1981,7.437562,0.2048,16.842991,-7,0,1,0,0,0,5,1,3,16.1647089397089,87,19240,3,NA,0,0,NA,0.000840161587302959,-7.08191631878999
"2972",2972,625,"SDN","Sudan",1982,5.9586701,0.20959999,16.87656,-7,0,1,0,0,0,4,0,6,15.8166851833148,86,19802,4,3,0,0,NA,0.000798741803015595,-7.13247281459048
"2973",2973,625,"SDN","Sudan",1983,2.0625,0.21440001,16.909309,-7,0,1,0,0,0,4,0,5,11.8821774077104,86,20777,4,4,0,0,NA,0.000571890908586921,-7.46656230402734
"2974",2974,625,"SDN","Sudan",1984,-5.0089068,0.2192,16.939871,-7,0,1,0,0,0,4,1,2,9.90733482642777,65,21432,4,4,0,0,NA,0.000462268328967328,-7.6793650368502
"2975",2975,625,"SDN","Sudan",1985,-6.2810431,0.224,16.96747,0,0,1,0,0,0,5,0,5,15.830657198426,65,22109,3,4,0,0,NA,0.000716027735240218,-7.24179165538484
"2976",2976,625,"SDN","Sudan",1986,5.4138141,0.2324,16.99189,7,1,1,0,0,0,3,2,5,17.1548851078758,59,22804,5,3,1,0,NA,0.000752275263457104,-7.19240825916015
"2977",2977,625,"SDN","Sudan",1987,14.22088,0.2408,17.013729,7,0,1,0,0,0,5,2,2,20.3342263043756,59,23517,3,5,0,1,NA,0.000864660726469174,-7.0531733517073
"2978",2978,625,"SDN","Sudan",1988,-0.3310914,0.2492,17.034149,7,0,1,0,0,0,2,1,3,19.7154052381934,65,24245,6,3,0,0,NA,0.000813174066330932,-7.11456536760531
"2979",2979,625,"SDN","Sudan",1989,8.931386,0.2576,17.054621,-7,0,1,0,0,0,1,0,0,18.4080995638081,65,24989,7,6,0,0,1,0.00073664810771972,-7.21340024557859
"2980",2980,625,"SDN","Sudan",1990,-5.4700489,0.266,17.076151,-7,0,1,0,0,0,1,0,0,12.426219322771,65,25752,7,7,0,0,1,0.000482534145805027,-7.63645887118138
"2981",2981,625,"SDN","Sudan",1991,7.510911,0.27540001,17.0989,-7,0,1,0,0,0,1,0,0,14.8139087825104,65,26530,7,7,0,0,1,0.000558383293724477,-7.49046492507886
"2982",2982,625,"SDN","Sudan",1992,6.5778642,0.2848,17.122511,-7,0,1,0,0,0,0,0,0,36.9651941587673,82,27323,8,7,0,0,1,0.00135289661306472,-6.60550734582123
"2983",2983,625,"SDN","Sudan",1993,4.5687408,0.2942,17.14666,-7,0,1,0,0,0,0,0,0,9.06537736855203,82,28129,8,8,0,0,1,0.000322278693467668,-8.04009387909208
"2984",2984,625,"SDN","Sudan",1994,1.00623,0.30360001,17.1709,-7,0,1,0,0,0,2,0,0,12.9892562268974,82,28947,6,8,0,0,1,0.000448725471617005,-7.70909927900496
"2985",2985,625,"SDN","Sudan",1995,5.9970942,0.31299999,17.19487,-7,0,1,0,0,0,2,0,0,14.5654697270379,89,26707,6,6,0,0,1,0.000545380227170324,-7.51402734202309
"2986",2986,625,"SDN","Sudan",1996,5.9191322,0.32259998,17.218651,-7,0,1,0,0,0,0,0,0,15.0965519768422,89,27291,8,6,0,0,1,0.000553169615508489,-7.49984588464868
"2987",2987,625,"SDN","Sudan",1997,6.3369398,0.33220001,17.2423,-7,0,1,0,0,0,0,0,1,14.8033979712534,105,27899,8,8,0,0,0,0.000530606759068549,-7.54148937780323
"2988",2988,625,"SDN","Sudan",1998,6.4426308,0.3418,17.26548,-7,0,1,0,0,0,0,0,1,13.4667043687261,105,28292,8,8,0,0,0,0.000475989833476818,-7.65011406220292
"2989",2989,625,"SDN","Sudan",1999,6.3395648,0.35139999,17.2878,-7,0,1,0,0,0,0,0,1,14.6799155212409,105,28883,8,8,0,0,0,0.000508254527619737,-7.5845281972422
"2990",2990,625,"SDN","Sudan",2000,6.4999981,0.36099998,17.309059,-7,0,1,0,0,0,0,0,0,19.7015937605968,104,29490,8,8,0,0,0,0.000668077102766932,-7.3111069677846
"2991",2991,625,"SDN","Sudan",2001,6.0999999,0.37040001,17.32909,-7,0,1,0,0,0,0,0,0,18.5917096152022,117,31627,8,8,0,0,0,0.000587842970095241,-7.43905070339305
"2992",2992,625,"SDN","Sudan",2002,6.4000001,0.3798,17.34812,-6,0,1,0,0,0,0,0,0,13.2940450901117,117,29186,8,8,0,0,0,0.000455493904272997,-7.69412822384997
"2993",2993,625,"SDN","Sudan",2003,5.5999999,0.38919998,17.36673,-6,0,1,0,0,0,0,0,0,13.0780009341429,104,29974,8,8,0,0,0,0.000436311501105722,-7.73715411763728
"2994",2994,625,"SDN","Sudan",2004,5.1999998,0.39860001,17.385691,-6,0,1,0,0,0,2,1,0,13.8406056077195,104,30779,6,8,0,0,0,0.000449676909832014,-7.70698121122074
"2995",2995,625,"SDN","Sudan",2005,8,0.40799999,17.405479,NA,0,1,0,0,0,1,1,0,37.0100677515355,105,31586,7,6,0,0,0,0.001171723793818,-6.74927928640579
"2996",2996,625,"SDN","Sudan",2006,NA,NA,NA,NA,0,1,0,0,0,1,0,1,NA,105,32398,7,7,0,0,0,NA,NA
"2997",2997,433,"SEN","Senegal",1979,7.0016861,0.35380001,15.57467,-2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2998",2998,433,"SEN","Senegal",1980,-3.310648,0.35799999,15.60047,-2,0,1,0,0,0,NA,NA,NA,11.2748989987704,8,5693,NA,NA,0,0,NA,0.00198048463003169,-6.22441370158291
"2999",2999,433,"SEN","Senegal",1981,-1.178317,0.36139999,15.6274,-1,0,1,0,0,0,8,2,8,11.6515279419213,14,5923,0,NA,0,0,NA,0.00196716662872215,-6.23116103105218
"3000",3000,433,"SEN","Senegal",1982,15.3328,0.3648,15.65524,-1,0,1,0,0,0,7,2,8,8.62888482632541,18,6017,1,0,0,0,NA,0.00143408423239578,-6.54722879906273
"3001",3001,433,"SEN","Senegal",1983,2.17539,0.3682,15.68386,-1,0,1,0,0,0,7,2,8,10.3529506871463,18,6185,1,1,0,0,NA,0.00167388046679811,-6.39261071520026
"3002",3002,433,"SEN","Senegal",1984,-4.002058,0.3716,15.71309,-1,0,1,0,0,0,6,2,7,10.3692873122403,18,6258,2,1,0,0,NA,0.00165696505468845,-6.40276763026616
"3003",3003,433,"SEN","Senegal",1985,3.7971959,0.375,15.74274,-1,0,1,0,0,0,4,2,5,11.2557497700092,18,6522,4,2,0,0,NA,0.00172581259889745,-6.3620572675937
